ticker,name,signal_date,price,signal,confidence,reasons,return_5d,return_20d
005930,삼성전자,2023-11-01,69700,Buy,75,"[""최근 애널리스트 리포트에서 제시된 목표주가 평균 91,250원은 현재가 69,700원 대비 상당한 상승 여력을 시사합니다."", ""3분기 잠정실적 발표 이후 메모리 반도체 턴어라운드에 대한 긍정적인 전망이 다수 제시되었습니다."", ""PER 8.5배, PBR 1.14배는 역사적 저점은 아니지만, 업황 회복 기대감을 고려할 때 밸류에이션 부담이 크지 않은 수준입니다.""]",0.860832137733142,4.447632711621234
005930,삼성전자,2023-12-01,72600,Buy,75,"[""최근 애널리스트 리포트에서 On Device AI 모멘텀, 수요 회복 및 메모리 실적 개선 전망 등 긍정적인 요인들이 다수 언급되며 목표주가가 현재가 대비 높게 제시되고 있습니다."", ""현재가는 52주 최고가에 근접한 수준이지만, 52주 내 위치가 92.3%로 여전히 상승 여력이 남아있음을 시사합니다."", ""최근 1개월 수익률이 3.30%로 양호한 흐름을 보이고 있으며, 이는 단기적인 매수세가 유입되고 있음을 나타냅니다.""]",0.5509641873278237,5.5096418732782375
005930,삼성전자,2024-01-02,77000,Buy,85,"[""최근 1개월 수익률이 9.49%로 양호하며, 52주 최고가에 근접한 강한 상승세를 보이고 있습니다."", ""HBM3 고객 확대 본격화라는 긍정적인 애널리스트 리포트가 목표주가 상향 가능성을 시사하고 있습니다."", ""PER 9.9배, PBR 1.33배로 시장 평균 대비 저평가 가능성이 있으며, ROE 13.5%는 견조한 수익성을 나타냅니다.""]",-4.415584415584416,-5.584415584415584
005930,삼성전자,2024-02-01,75200,Neutral,60,"[""최근 4분기 실적이 시장 기대치를 하회하며 단기적인 주가 하락 압력이 존재합니다."", ""하지만 애널리스트들의 목표주가가 현재가 대비 여전히 높은 수준을 유지하고 있어 하방 경직성을 기대할 수 있습니다."", ""최근 1개월 수익률은 하락했지만, 거래량 변화율이 긍정적인 점은 향후 변동성을 시사합니다.""]",0.0,-3.0585106382978724
005930,삼성전자,2024-03-04,73700,Buy,70,"[""메모리 반도체 업황 회복에 따른 수익성 개선 기대감이 지속되고 있습니다."", ""애널리스트 리포트에서 제시된 목표주가 95,000원은 현재가 대비 상당한 상승 여력을 시사합니다."", ""현재가는 52주 최고가 대비 하락한 수준으로, 단기적인 반등 가능성이 존재합니다.""]",-0.5427408412483039,15.332428765264586
005930,삼성전자,2024-04-01,85000,Buy,85,"[""최근 30일 내 애널리스트 리포트에서 긍정적인 전망과 함께 목표주가가 현재가 대비 상승 여력을 시사하고 있습니다."", ""최근 1개월 수익률이 11.72%로 양호하며, 52주 최고가에 근접한 강한 상승세를 보이고 있습니다."", ""거래량 변화율이 38.21%로 증가하며 투자자들의 관심이 높아지고 있음을 나타냅니다.""]",-1.647058823529412,-8.235294117647058
005930,삼성전자,2024-05-02,77600,Buy,85,"[""최근 30일간 발표된 모든 애널리스트 리포트에서 긍정적인 전망과 함께 목표주가가 현재가 대비 상당한 상승 여력을 제시하고 있습니다."", ""메모리 반도체 업황 회복에 대한 기대감이 높아지고 있으며, 특히 NAND 부문의 실적 개선이 예상되는 점은 긍정적입니다."", ""최근 1개월 수익률이 소폭 하락했으나, 이는 단기적인 조정일 가능성이 높으며 52주 최고가 대비 현재 위치는 상승 여력이 충분함을 시사합니다.""]",1.0309278350515465,-2.963917525773196
005930,삼성전자,2024-06-03,75300,Neutral,55,"[""현재가는 52주 최고가 대비 약 11.7% 하락한 수준으로, 기술적으로는 반등 여력이 존재하나 최근 1개월 수익률이 마이너스인 점은 부담 요인입니다."", ""PER 35.5배는 업종 평균 대비 높은 수준으로 밸류에이션 부담이 존재하며, ROE 3.5%는 낮은 편이라 재무적인 매력도는 떨어집니다."", ""시가총액이 매우 크고 시장 전반의 투자 심리 및 거시 경제 지표 변화에 민감하게 반응할 수 있어 단기적인 방향성 예측이 어렵습니다.""]",1.593625498007968,8.632138114209829
005930,삼성전자,2024-07-01,81800,Buy,85,"[""최근 애널리스트 리포트에서 일관되게 긍정적인 전망과 높은 목표주가를 제시하고 있어 단기 상승 모멘텀이 기대됩니다."", ""AI 관련 모멘텀 확대 및 HBM 시장에서의 경쟁력 강화가 실적 호조를 이끌 것으로 예상됩니다."", ""현재가 52주 최고가에 근접해 있지만, 기술적 지표상 아직 상승 여력이 남아있으며 최근 1개월 수익률도 긍정적입니다.""]",7.334963325183375,-0.9779951100244498
005930,삼성전자,2024-08-01,79600,Buy,85,"[""최근 30일 내 애널리스트 리포트들이 일제히 긍정적인 전망과 함께 높은 목표주가를 제시하고 있습니다."", ""메모리 업사이클 진입 및 수익성 개선에 대한 기대감이 높아지고 있으며, 이는 단기적인 주가 상승 모멘텀으로 작용할 수 있습니다."", ""현재가는 52주 최고가 대비 약 9.6% 하락한 수준으로, 상승 여력이 충분하다고 판단됩니다.""]",-6.155778894472362,-6.532663316582915
005930,삼성전자,2024-09-02,72500,Buy,70,"[""최근 1개월 수익률이 -10.47%로 과도하게 하락했으며, 이는 애널리스트 리포트에서 매수 기회로 판단하는 근거가 됩니다."", ""애널리스트 리포트에서 제시된 목표주가 120,000원은 현재가 72,500원 대비 상당한 상승 여력을 시사합니다."", ""현재가는 52주 최저가(66,000원) 대비 높은 수준이지만, 52주 최고가(87,800원) 대비로는 아직 하락 여지가 남아있어 반등 가능성을 배제할 수 없습니다.""]",-8.689655172413794,-16.82758620689655
005930,삼성전자,2024-10-02,60600,Buy,75,"[""최근 1개월 수익률이 -19.76%로 크게 하락했으나, 애널리스트 리포트에서 목표주가가 현재가 대비 높게 제시되며 과도한 하락에 대한 반등 가능성을 시사하고 있습니다."", ""기술적으로 52주 최저가 근처에 위치하며, 거래량 변화율이 45.60%로 상승한 점은 매수세 유입 가능성을 나타냅니다."", ""메모리 업황 호조 예상 및 증설 계획 축소 등 긍정적인 전망이 일부 리포트에서 언급되고 있어 단기적인 반등을 기대해 볼 수 있습니다.""]",0.33003300330033,-3.1353135313531357
005930,삼성전자,2024-11-01,58700,Neutral,50,"[""최근 1개월 수익률이 마이너스(-)를 기록하며 단기적인 하락세를 보이고 있습니다."", ""52주 최고가 대비 현재 위치가 7.5%로, 상승 여력은 있으나 뚜렷한 상승 동력이 부족합니다."", ""애널리스트 리포트에서 HBM3E 8단 인증 성공 여부와 파운드리 적자 확대 등 불확실성이 언급되어 향후 방향성을 단정하기 어렵습니다.""]",-6.303236797274275,-8.68824531516184
005930,삼성전자,2024-12-02,53600,Neutral,50,"[""최근 1개월 수익률이 마이너스(-)를 기록하며 하락세를 보이고 있으나, 52주 최저가 대비 현재 위치가 9.8% 상승한 점은 긍정적인 신호로 해석될 수 있습니다."", ""애널리스트 리포트에서 목표주가가 현재가 대비 높게 제시되고 있으나, '아직 본격 매수 시기는 아닌 듯'이라는 의견도 있어 투자 심리가 혼재되어 있습니다."", ""PER, PBR, ROE 등 재무 지표는 현재 주가 수준에서 특별히 매력적이거나 비싼 수준이라고 단정하기 어려운 중간적인 위치에 있습니다.""]",0.7462686567164178,1.4925373134328357
005930,삼성전자,2025-01-02,54400,Sell,60,"[""최근 애널리스트 리포트들이 일관되게 목표주가를 하향 조정하고 있으며, 이는 단기적인 실적 부진 또는 전망 악화를 시사합니다."", ""최근 1개월 수익률이 마이너스(-)를 기록하고 거래량 변화율 또한 감소한 점은 투자 심리가 위축되었음을 나타냅니다."", ""현재 주가가 52주 최고가 대비 상당 부분 하락한 위치에 있지만, 기술적 반등보다는 하락 추세가 이어질 가능성이 더 높아 보입니다.""]",1.6544117647058825,-0.7352941176470588
005930,삼성전자,2025-02-03,52700,Neutral,60,"[""최근 4분기 실적이 예상치를 하회하며 단기적인 하방 압력이 존재합니다."", ""하지만 애널리스트 리포트에서 바닥이 가까워지고 있다는 의견과 함께 ASIC향 HBM 판매 확대 및 2nm 고객 확보 등 긍정적인 전망도 일부 제시되고 있습니다."", ""현재가는 52주 최저가 대비 소폭 상승한 수준이지만, 52주 최고가 대비로는 상당한 하락폭을 보이고 있어 투자 심리가 혼조세를 보일 가능성이 있습니다.""]",5.692599620493358,2.4667931688804554
005930,삼성전자,2025-03-04,54000,Buy,65,"[""최근 애널리스트 리포트에서 HBM 사업 확대 및 2025년 1분기 실적 저점 통과에 대한 긍정적인 전망이 다수 제시되었습니다."", ""최근 1개월 수익률이 4.01%로 상승세를 보이고 있으며, 거래량 변화율도 5.92%로 증가하여 투자 심리가 개선되고 있음을 시사합니다."", ""현재가는 52주 최고가 대비 낮은 수준에 위치하여 추가 상승 여력이 존재하며, PBR이 1 미만으로 저평가 가능성도 있습니다.""]",1.6666666666666667,8.88888888888889
005930,삼성전자,2025-04-01,58800,Buy,75,"[""최근 1개월 수익률이 7.89%로 긍정적인 흐름을 보이고 있으며, 52주 최고가 대비 현재 위치가 23.5%로 상승 여력이 남아있습니다."", ""애널리스트 리포트에서 메모리 시장 회복 및 목표주가 상향 조정 의견이 제시되어 긍정적인 전망을 뒷받침합니다."", ""PER 11.9, PBR 0.87 등 재무 지표상 현재 주가가 저평가되어 있다는 분석이 가능합니다.""]",-9.863945578231291,-5.612244897959184
005930,삼성전자,2025-05-02,54600,Neutral,50,"[""최근 1개월 수익률이 마이너스를 기록하며 단기적인 하락세를 보이고 있습니다."", ""애널리스트들의 목표주가가 현재가 대비 상승 여력을 시사하지만, 목표주가 범위가 넓어 투자 방향성에 대한 의견이 분분합니다."", ""기술적 지표상 52주 최고가 대비 낮은 위치에 있으며, 거래량 변화율도 감소하여 추가적인 상승 동력이 약할 수 있습니다.""]",5.128205128205128,8.241758241758241
005930,삼성전자,2025-06-02,57800,Buy,70,"[""최근 애널리스트 리포트에서 긍정적인 전망과 함께 목표주가가 현재가 대비 상당한 상승 여력을 제시하고 있습니다."", ""현재 주가는 52주 최저가 대비 높은 수준이지만, 52주 최고가 대비로는 아직 하락폭이 커 추가 상승 가능성이 존재합니다."", ""PER과 PBR 지표가 상대적으로 낮아 저평가 매력이 부각될 수 있으며, ROE 또한 개선될 여지가 있습니다.""]",2.941176470588235,10.38062283737024
005930,삼성전자,2025-07-01,60800,Buy,75,"[""최근 애널리스트 리포트에서 목표주가가 현재가 대비 상당한 상승 여력을 제시하고 있으며, '0.9배는 싸다'는 의견은 저평가 매력을 시사합니다."", ""최근 1개월 수익률이 7.31%로 양호하며, 거래량 변화율이 35.36%로 증가하는 것은 투자자들의 관심 증가 및 매수세 유입 가능성을 나타냅니다."", ""현재가가 52주 최고가 대비 상당 부분 하락한 위치에 있어, 기술적으로 반등 가능성이 존재하며, 하반기 실적 개선 기대감도 긍정적인 요인으로 작용할 수 있습니다.""]",-0.6578947368421052,19.407894736842103
005930,삼성전자,2025-08-01,69700,Buy,75,"[""최근 애널리스트 리포트에서 제시된 목표주가들이 현재가 대비 상승 여력을 시사하고 있습니다."", ""최근 1개월 수익률이 7.99%로 긍정적인 흐름을 보이고 있으며, 거래량 변화율도 9.72%로 증가 추세입니다."", ""52주 최고가 대비 현재 위치가 51.4%로, 상승 여력이 충분히 남아있다고 판단됩니다.""]",1.865136298421808,-0.860832137733142
005930,삼성전자,2025-09-01,69100,Buy,75,"[""최근 1개월 수익률은 하락했지만, HBM 관련 긍정적인 애널리스트 리포트가 실적 서프라이즈를 예상하며 목표주가를 상향 조정했습니다."", ""현재가는 52주 최고가 대비 약 13.9% 하락한 수준으로, 기술적으로는 반등 가능성이 존재합니다."", ""PER 13.7배, PBR 0.99배는 현재 시장 상황에서 삼성전자의 가치가 저평가되어 있을 가능성을 시사합니다.""]",3.4732272069464547,21.41823444283647
005930,삼성전자,2025-10-01,89000,Buy,85,"[""최근 52주 최고가에 근접한 강한 상승세를 보이며, 최근 1개월 수익률이 24.46%로 매우 높습니다."", ""최근 30일간 발표된 애널리스트 리포트들이 일관되게 긍정적인 전망과 함께 목표주가를 현재가 대비 높게 제시하고 있습니다."", ""메모리 빅사이클 및 파운드리 회복 등 업황 개선에 대한 기대감이 주가 상승 모멘텀으로 작용할 가능성이 높습니다.""]",9.775280898876405,11.46067415730337
005930,삼성전자,2025-11-03,104900,Buy,85,"[""최근 1개월 수익률이 33.37%로 강한 상승세를 보이고 있으며, 52주 최고가에 근접한 위치는 추가 상승에 대한 기대감을 높입니다."", ""애널리스트 리포트에서 일관되게 긍정적인 전망과 함께 목표주가가 현재가 대비 상당한 상승 여력을 시사하고 있습니다."", ""특히 반도체 부문의 폭발적인 영업이익 증가 예상과 AI 관련 모멘텀은 향후 20거래일 동안 주가 상승을 견인할 주요 요인으로 판단됩니다.""]",-1.334604385128694,-1.4299332697807436
005930,삼성전자,2025-12-01,103400,Buy,75,"[""최근 1개월 수익률 하락에도 불구하고, 애널리스트들의 목표주가가 현재가 대비 상당한 상승 여력을 시사하고 있습니다."", ""52주 최고가 대비 현재 위치가 82.9%로, 과거 고점 회복 가능성을 염두에 둘 수 있습니다."", ""PER, PBR 등 재무 지표는 시장 평균 대비 높지 않아 추가적인 밸류에이션 상승 여지가 존재합니다.""]",4.835589941972921,24.274661508704064
005930,삼성전자,2026-03-03,172200,Buy,75,"[""최근 1개월간 22.32%의 높은 수익률을 기록하며 강한 상승 모멘텀을 보여주고 있습니다."", ""애널리스트 리포트에서 긍정적인 전망과 함께 목표주가가 현재가 대비 높은 수준으로 제시되고 있습니다."", ""52주 최고가 대비 현재 위치가 86.1%로, 상승 여력이 남아있다고 판단됩니다.""]",10.336817653890824,10.104529616724738
000660,SK하이닉스,2023-01-02,75600,Neutral,50,"[""현재가는 52주 최저가에 근접해 있어 기술적 반등 가능성이 있으나, 최근 1개월 수익률 및 거래량 변화율이 부정적이어서 하락 압력도 존재합니다."", ""PER, PBR 등 재무지표는 현재 주가가 저평가되었을 가능성을 시사하지만, 반도체 업황의 불확실성이 투자 심리에 영향을 미칠 수 있습니다."", ""단기적인 시장 흐름과 업황 전망에 대한 추가적인 정보 없이는 명확한 방향성을 판단하기 어렵습니다.""]",14.417989417989418,23.544973544973544
000660,SK하이닉스,2023-02-01,93400,Neutral,60,"[""최근 1개월 수익률이 21.87%로 단기 상승 모멘텀이 있으나, 52주 최고가 대비 현재 위치가 낮아 추가 상승 여력에 대한 불확실성이 존재합니다."", ""애널리스트 리포트에서 목표주가가 현재가 대비 상승 여력을 제시하고 있으나, 반도체 유통 재고 및 가격 하락 우려 등 부정적인 의견도 혼재되어 있어 투자 방향성이 명확하지 않습니다."", ""PER, PBR 등 재무지표는 양호한 편이나, 반도체 업황의 불확실성이 지속되고 있어 향후 20거래일 내 시장 대비 뚜렷한 상승 또는 하락을 단정하기 어렵습니다.""]",1.070663811563169,-6.531049250535332
000660,SK하이닉스,2023-03-02,87300,Neutral,60,"[""최근 1개월 수익률이 마이너스이고 거래량 변화율도 감소하는 등 단기적인 모멘텀이 약한 모습을 보이고 있습니다."", ""애널리스트 리포트에서 부정적인 전망과 긍정적인 전망이 혼재되어 있으며, 목표주가 또한 현재가 대비 상승 여력이 있지만 큰 폭의 상승을 기대하기는 어렵습니다."", ""현재 주가는 52주 최저가 대비로는 상승했지만 최고가 대비로는 상당한 하락폭을 기록하고 있어, 향후 20거래일 내 뚜렷한 방향성을 예측하기 어렵습니다.""]",-4.581901489117984,1.4891179839633446
000660,SK하이닉스,2023-04-03,84500,Buy,75,"[""최근 애널리스트 리포트들이 전반적으로 바닥을 통과하고 있으며, 2분기 재고 안정화 시작을 전망하며 긍정적인 시그널을 보내고 있습니다."", ""현재가는 52주 최고가 대비 상당한 하락폭을 보이고 있어, 기술적으로 반등 가능성이 존재합니다."", ""최근 1개월 수익률은 소폭 하락했지만, 거래량 변화율이 42.23%로 높게 나타나 투자자들의 관심이 증가하고 있음을 시사합니다.""]",8.63905325443787,6.272189349112427
000660,SK하이닉스,2023-05-02,89800,Buy,85,"[""최근 애널리스트 리포트에서 일제히 실적 하향 조정이 종료되고 1분기 실적이 예상보다 양호했다는 평가와 함께 목표주가가 현재가 대비 상승 여력이 충분함을 시사하고 있습니다."", ""52주 최고가 대비 현재 위치가 39.5%로, 하반기 업황 개선 기대감과 함께 상승 여력이 남아있음을 보여줍니다."", ""최근 1개월 수익률이 소폭 상승세를 보이고 있으며, 거래량 변화율이 31.25%로 증가한 것은 투자자들의 관심이 높아지고 있음을 나타냅니다.""]",-3.897550111358575,22.828507795100226
000660,SK하이닉스,2023-06-01,110300,Buy,80,"[""SK하이닉스는 52주 최고가에 도달했으며, 최근 1개월간 23.24%의 높은 수익률을 기록하며 강한 상승세를 보이고 있습니다."", ""최근 애널리스트 리포트에서 HBM3 경쟁력과 함께 목표주가를 상향하며 긍정적인 전망을 제시하고 있습니다."", ""현재가 52주 최고가에 위치하지만, 시장 대비 추가 상승 여력이 있다고 판단됩니다.""]",4.0797824116047146,6.618313689936536
000660,SK하이닉스,2023-07-03,117900,Buy,85,"[""최근 애널리스트 리포트들이 일관되게 긍정적인 전망과 함께 목표주가를 상향하고 있어 추가 상승 여력이 충분하다고 판단됩니다."", ""현재가가 52주 최고가에 근접해 있지만, 이는 시장의 강한 매수세를 반영하는 것으로 해석될 수 있습니다."", ""최근 1개월 수익률이 긍정적인 흐름을 보이고 있으며, 이는 단기적인 상승 모멘텀이 유지되고 있음을 시사합니다.""]",-3.816793893129771,6.106870229007633
000660,SK하이닉스,2023-08-01,119500,Buy,85,"[""최근 5건의 애널리스트 리포트 모두 긍정적인 전망과 함께 목표주가를 제시하고 있으며, 평균 목표주가는 현재가 대비 상당한 상승 여력을 시사합니다."", ""52주 최고가 대비 현재 위치가 94.5%로, 상승 추세가 강하게 유지되고 있음을 보여줍니다."", ""최근 1개월 수익률이 6.38%로 양호하며, 거래량 변화율도 긍정적인 신호를 보내고 있습니다.""]",-0.8368200836820083,1.9246861924686192
000660,SK하이닉스,2023-09-01,119200,Neutral,55,"[""SK하이닉스는 현재 52주 최고가에 근접한 위치에 있으며, 최근 1개월 수익률이 소폭 상승했으나 거래량 변화율은 감소하여 상승 모멘텀이 약화된 것으로 보입니다."", ""PER 37.0, PBR 1.35, ROE 3.6%의 재무지표는 시장 평균 대비 고평가 혹은 저평가 여부를 명확히 판단하기 어렵고, 업황 변화에 따른 변동성이 예상됩니다."", ""반도체 업황 회복에 대한 기대감과 거시 경제 불확실성이 공존하여 향후 20거래일 내 시장 대비 뚜렷한 상승 또는 하락을 예측하기 어려운 상황입니다.""]",-2.7684563758389262,1.006711409395973
000660,SK하이닉스,2023-10-04,120200,Buy,75,"[""최근 애널리스트 리포트에서 긍정적인 전망과 함께 목표주가가 현재가 대비 상당한 상승 여력을 보여주고 있습니다."", ""메모리 반도체 고정가격 상승 전환 신호는 SK하이닉스의 실적 개선에 대한 기대감을 높입니다."", ""52주 최고가 대비 현재 위치가 76.2%로, 아직 상승 여력이 남아있다고 판단됩니다.""]",3.743760399334443,4.658901830282862
000660,SK하이닉스,2023-11-01,125300,Buy,75,"[""최근 애널리스트 리포트에서 긍정적인 전망과 함께 높은 목표주가가 제시되고 있습니다."", ""HBM 시장 성장 잠재력에 대한 기대감이 주가 상승 요인으로 작용할 수 있습니다."", ""최근 1개월 수익률이 긍정적이며, 거래량 변화율도 높아 투자자들의 관심이 증가하고 있음을 시사합니다.""]",2.154828411811652,6.863527533918595
000660,SK하이닉스,2023-12-01,131100,Neutral,60,"[""현재가 52주 최고가에 근접하여 단기 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률은 긍정적이나 거래량 변화율이 감소하여 추가 상승 동력이 약화될 수 있습니다."", ""애널리스트 리포트 내 목표주가 제시 범위가 넓고, 단기 상승 가능성에 대한 부정적인 의견도 존재합니다.""]",-1.6781083142639208,4.0427154843630815
000660,SK하이닉스,2024-01-02,136800,Buy,85,"[""최근 30일간 애널리스트 리포트에서 제시된 목표주가가 현재가 대비 상당한 상승 여력을 시사하고 있습니다."", ""52주 최고가에 근접한 현재 위치와 최근 1개월간의 긍정적인 수익률은 상승 추세가 지속될 가능성을 보여줍니다."", ""거래량 변화율이 긍정적인 것은 투자자들의 관심이 증가하고 있음을 나타내며, 이는 향후 주가 상승에 긍정적인 요인으로 작용할 수 있습니다.""]",-2.4122807017543857,-1.5350877192982455
000660,SK하이닉스,2024-02-01,134900,Buy,70,"[""다수의 애널리스트 리포트에서 긍정적인 목표주가를 제시하며 향후 상승 여력을 시사하고 있습니다."", ""현재 주가가 52주 최고가 대비 약 15.6% 하락한 수준으로, 기술적 반등 가능성이 존재합니다."", ""최근 1개월 수익률이 소폭 하락했으나, 메모리 반도체 시장의 회복 기대감과 SK하이닉스의 경쟁력은 여전히 유효합니다.""]",11.193476649369902,20.75611564121572
000660,SK하이닉스,2024-03-04,165800,Buy,85,"[""SK하이닉스는 최근 1개월간 21.62%의 높은 수익률을 기록하며 강한 상승세를 보이고 있으며, 52주 최고가에 근접한 100% 위치에 있습니다."", ""최근 애널리스트 리포트에서 엔비디아 효과를 반영한 어닝 및 밸류에이션 상승을 예상하며 목표주가 180,000원을 제시한 점은 긍정적인 신호입니다."", ""최근 1개월간 거래량 변화율이 46.11%로 높게 나타난 것은 투자자들의 관심이 집중되고 있음을 시사하며, 이는 추가적인 상승 동력으로 작용할 수 있습니다.""]",-0.060313630880579,12.364294330518698
000660,SK하이닉스,2024-04-01,186300,Buy,75,"[""최근 1개월 수익률이 18.76%로 강한 상승세를 보이고 있으며, 52주 최고가에 근접하며 상승 모멘텀을 유지하고 있습니다."", ""최근 애널리스트 리포트에서 목표주가를 상향 조정하며 긍정적인 전망을 제시하고 있습니다."", ""HBM 시장 성장에 대한 기대감이 SK하이닉스의 실적 개선으로 이어질 것이라는 분석이 지배적입니다.""]",-1.8250134192163177,-6.816961889425658
000660,SK하이닉스,2024-05-02,173200,Buy,85,"[""최근 애널리스트 리포트에서 일제히 긍정적인 전망과 함께 목표주가가 현재가 대비 상당한 상승 여력을 제시하고 있습니다."", ""NAND 사업부의 흑자 전환 및 DRAM, NAND 실적 성장 구간 진입 등 실적 개선에 대한 기대감이 높습니다."", ""AI향 메모리 경쟁력 지속 부각이라는 점은 향후 성장 동력으로 작용할 수 있습니다.""]",6.120092378752887,11.605080831408776
